ZipCode,Sequence,State,City,County,StateFIPS,CountyFIPS,Percent
21638,1,MD,Grasonville,Queen Anne's,24,035,100
21639,1,MD,Greensboro,Caroline,24,011,100
21640,1,MD,Henderson,Caroline,24,011,91
21640,2,MD,Henderson,Queen Anne's,24,035,9
21641,1,MD,Hillsboro,Caroline,24,011,100
21643,1,MD,Hurlock,Dorchester,24,019,100
21644,1,MD,Ingleside,Queen Anne's,24,035,100
21645,1,MD,Kennedyville,Kent,24,029,97
21645,2,MD,Kennedyville,Cecil,24,015,3
21647,1,MD,McDaniel,Talbot,24,041,100
21648,1,MD,Madison,Dorchester,24,019,100
21649,1,MD,Marydel,Caroline,24,011,64
21649,2,MD,Marydel,Queen Anne's,24,035,36
21650,1,MD,Massey,Kent,24,029,100
21651,1,MD,Millington,Queen Anne's,24,035,52
21651,2,MD,Millington,Kent,24,029,48
21652,1,MD,Neavitt,Talbot,24,041,100
21653,1,MD,Newcomb,Talbot,24,041,100
21654,1,MD,Oxford,Talbot,24,041,100
21655,1,MD,Preston,Caroline,24,011,100
21656,1,MD,Price,Queen Anne's,24,035,100
21657,1,MD,Queen Anne,Queen Anne's,24,035,68
21657,2,MD,Queen Anne,Talbot,24,041,26
21657,3,MD,Queen Anne,Caroline,24,011,6
21658,1,MD,Queenstown,Queen Anne's,24,035,100
21659,1,MD,Rhodesdale,Dorchester,24,019,100
21660,1,MD,Ridgely,Caroline,24,011,100
21661,1,MD,Rock Hall,Kent,24,029,100
21662,1,MD,Royal Oak,Talbot,24,041,100
21663,1,MD,Saint Michaels,Talbot,24,041,100
21664,1,MD,Secretary,Dorchester,24,019,100
21665,1,MD,Sherwood,Talbot,24,041,100
21666,1,MD,Stevensville,Queen Anne's,24,035,100
21667,1,MD,Still Pond,Kent,24,029,100
21668,1,MD,Sudlersville,Queen Anne's,24,035,100
21669,1,MD,Taylors Island,Dorchester,24,019,100
21670,1,MD,Templeville,Caroline,24,011,100
21671,1,MD,Tilghman,Talbot,24,041,100
21672,1,MD,Toddville,Dorchester,24,019,100
21673,1,MD,Trappe,Talbot,24,041,100
21675,1,MD,Wingate,Dorchester,24,019,100
21676,1,MD,Wittman,Talbot,24,041,100
21677,1,MD,Woolford,Dorchester,24,019,100
21678,1,MD,Worton,Kent,24,029,100
21679,1,MD,Wye Mills,Talbot,24,041,88
21679,2,MD,Wye Mills,Queen Anne's,24,035,12
21690,1,MD,Chestertown,Queen Anne's,24,035,100
21701,1,MD,Frederick,Frederick,24,021,100
21702,1,MD,Frederick,Frederick,24,021,100
21703,1,MD,Frederick,Frederick,24,021,100
21704,1,MD,Frederick,Frederick,24,021,100
21705,1,MD,Frederick,Frederick,24,021,100
21709,1,MD,Frederick,Frederick,24,021,100
21710,1,MD,Adamstown,Frederick,24,021,100
21711,1,MD,Big Pool,Washington,24,043,100
21713,1,MD,Boonsboro,Washington,24,043,100
21714,1,MD,Braddock Heights,Frederick,24,021,100
21715,1,MD,Brownsville,Washington,24,043,100
21716,1,MD,Brunswick,Frederick,24,021,100
21717,1,MD,Buckeystown,Frederick,24,021,100
21718,1,MD,Burkittsville,Frederick,24,021,100
21719,1,MD,Cascade,Washington,24,043,100
21720,1,MD,Cavetown,Washington,24,043,100
21721,1,MD,Chewsville,Washington,24,043,100
21722,1,MD,Clear Spring,Washington,24,043,100
21723,1,MD,Cooksville,Howard,24,027,100
21727,1,MD,Emmitsburg,Frederick,24,021,100
21733,1,MD,Fairplay,Washington,24,043,100
21734,1,MD,Funkstown,Washington,24,043,100
21737,1,MD,Glenelg,Howard,24,027,100
21738,1,MD,Glenwood,Howard,24,027,100
21740,1,MD,Hagerstown,Washington,24,043,100
21741,1,MD,Hagerstown,Washington,24,043,100
21742,1,MD,Hagerstown,Washington,24,043,100
21746,1,MD,Hagerstown,Washington,24,043,100
21747,1,MD,Hagerstown,Washington,24,043,100
21749,1,MD,Hagerstown,Washington,24,043,100
21750,1,MD,Hancock,Washington,24,043,100
21754,1,MD,Ijamsville,Frederick,24,021,100
21755,1,MD,Jefferson,Frederick,24,021,100
21756,1,MD,Keedysville,Washington,24,043,100
21757,1,MD,Keymar,Frederick,24,021,52
21757,2,MD,Keymar,Carroll,24,013,48
21758,1,MD,Knoxville,Frederick,24,021,53
21758,2,MD,Knoxville,Washington,24,043,47
21759,1,MD,Ladiesburg,Frederick,24,021,100
21762,1,MD,Libertytown,Frederick,24,021,100
21765,1,MD,Lisbon,Howard,24,027,100
21766,1,MD,Little Orleans,Allegany,24,001,100
21767,1,MD,Maugansville,Washington,24,043,100
21769,1,MD,Middletown,Frederick,24,021,99
21769,2,MD,Middletown,Washington,24,043,1
21770,1,MD,Monrovia,Frederick,24,021,100
21771,1,MD,Mount Airy,Frederick,24,021,47
21771,2,MD,Mount Airy,Carroll,24,013,40
21771,3,MD,Mount Airy,Howard,24,027,11
21771,4,MD,Mount Airy,Montgomery,24,031,2
21773,1,MD,Myersville,Frederick,24,021,100
21774,1,MD,New Market,Frederick,24,021,100
21775,1,MD,New Midway,Frederick,24,021,100
21776,1,MD,New Windsor,Carroll,24,013,85
21776,2,MD,New Windsor,Frederick,24,021,15
21777,1,MD,Point of Rocks,Frederick,24,021,100
21778,1,MD,Rocky Ridge,Frederick,24,021,100
21779,1,MD,Rohrersville,Washington,24,043,100
21780,1,MD,Sabillasville,Frederick,24,021,95
21780,2,MD,Sabillasville,Washington,24,043,5
21781,1,MD,Saint James,Washington,24,043,100
21782,1,MD,Sharpsburg,Washington,24,043,100
21783,1,MD,Smithsburg,Washington,24,043,81
21783,2,MD,Smithsburg,Frederick,24,021,19
21784,1,MD,Sykesville,Carroll,24,013,95
21784,2,MD,Sykesville,Howard,24,027,5
21787,1,MD,Taneytown,Carroll,24,013,94
21787,2,MD,Taneytown,Frederick,24,021,6
21788,1,MD,Thurmont,Frederick,24,021,100
21790,1,MD,Tuscarora,Frederick,24,021,100
21791,1,MD,Union Bridge,Carroll,24,013,54
21791,2,MD,Union Bridge,Frederick,24,021,46
21792,1,MD,Unionville,Frederick,24,021,100
21793,1,MD,Walkersville,Frederick,24,021,100
21794,1,MD,West Friendship,Howard,24,027,100
21795,1,MD,Williamsport,Washington,24,043,100
21797,1,MD,Woodbine,Howard,24,027,57
21797,2,MD,Woodbine,Carroll,24,013,42
21797,3,MD,Woodbine,Montgomery,24,031,1
21798,1,MD,Woodsboro,Frederick,24,021,100
21801,1,MD,Salisbury,Wicomico,24,045,100
21802,1,MD,Salisbury,Wicomico,24,045,100
21803,1,MD,Salisbury,Wicomico,24,045,100
21804,1,MD,Salisbury,Wicomico,24,045,100
21810,1,MD,Allen,Wicomico,24,045,100
21811,1,MD,Berlin,Worcester,24,047,100
21813,1,MD,Bishopville,Worcester,24,047,100
21814,1,MD,Bivalve,Wicomico,24,045,100
21817,1,MD,Crisfield,Somerset,24,039,100
21821,1,MD,Deal Island,Somerset,24,039,100
21822,1,MD,Eden,Worcester,24,047,69
21822,2,MD,Eden,Wicomico,24,045,17
21822,3,MD,Eden,Somerset,24,039,14
21824,1,MD,Ewell,Somerset,24,039,100
21826,1,MD,Fruitland,Wicomico,24,045,100
21829,1,MD,Girdletree,Worcester,24,047,100
21830,1,MD,Hebron,Wicomico,24,045,100
21835,1,MD,Linkwood,Dorchester,24,019,100
21836,1,MD,Manokin,Somerset,24,039,100
21837,1,MD,Mardela Springs,Wicomico,24,045,100
21838,1,MD,Marion Station,Somerset,24,039,100
21840,1,MD,Nanticoke,Wicomico,24,045,100
21841,1,MD,Newark,Worcester,24,047,100
21842,1,MD,Ocean City,Worcester,24,047,100
21843,1,MD,Ocean City,Worcester,24,047,100
21849,1,MD,Parsonsburg,Wicomico,24,045,100
21850,1,MD,Pittsville,Wicomico,24,045,100
21851,1,MD,Pocomoke City,Worcester,24,047,89
21851,2,MD,Pocomoke City,Somerset,24,039,11
21852,1,MD,Powellville,Wicomico,24,045,100
21853,1,MD,Princess Anne,Somerset,24,039,100
21856,1,MD,Quantico,Wicomico,24,045,100
21857,1,MD,Rehobeth,Somerset,24,039,100
21861,1,MD,Sharptown,Wicomico,24,045,100
21862,1,MD,Showell,Worcester,24,047,100
21863,1,MD,Snow Hill,Worcester,24,047,100
21864,1,MD,Stockton,Worcester,24,047,100
21865,1,MD,Tyaskin,Wicomico,24,045,100
21866,1,MD,Tylerton,Somerset,24,039,100
21867,1,MD,Upper Fairmount,Somerset,24,039,100
21869,1,MD,Vienna,Dorchester,24,019,100
21871,1,MD,Westover,Somerset,24,039,100
21872,1,MD,Whaleyville,Worcester,24,047,100
21874,1,MD,Willards,Wicomico,24,045,100
21875,1,MD,Delmar,Wicomico,24,045,100
21890,1,MD,Westover,Somerset,24,039,100
21901,1,MD,North East,Cecil,24,015,100
21902,1,MD,Perry Point,Cecil,24,015,100
21903,1,MD,Perryville,Cecil,24,015,100
21904,1,MD,Port Deposit,Cecil,24,015,100
21911,1,MD,Rising Sun,Cecil,24,015,100
21912,1,MD,Warwick,Cecil,24,015,96
21912,2,MD,Warwick,Kent,24,029,4
21913,1,MD,Cecilton,Cecil,24,015,96
21913,2,MD,Cecilton,Kent,24,029,4
21914,1,MD,Charlestown,Cecil,24,015,100
21915,1,MD,Chesapeake City,Cecil,24,015,100
21916,1,MD,Childs,Cecil,24,015,100
21917,1,MD,Colora,Cecil,24,015,100
21918,1,MD,Conowingo,Cecil,24,015,100
21919,1,MD,Earleville,Cecil,24,015,100
21920,1,MD,Elk Mills,Cecil,24,015,100
21921,1,MD,Elkton,Cecil,24,015,100
21922,1,MD,Elkton,Cecil,24,015,100
21930,1,MD,Georgetown,Cecil,24,015,100
22003,1,VA,Annandale,Fairfax,51,059,100
22009,1,VA,Burke,Fairfax,51,059,100
22015,1,VA,Burke,Fairfax,51,059,100
22025,1,VA,Dumfries,Prince William,51,153,100
22026,1,VA,Dumfries,Prince William,51,153,100
22027,1,VA,Dunn Loring,Fairfax,51,059,100
22030,1,VA,Fairfax,Fairfax,51,059,58
22030,2,VA,Fairfax,Fairfax city,51,600,42
22031,1,VA,Fairfax,Fairfax,51,059,81
22031,2,VA,Fairfax,Fairfax city,51,600,19
22032,1,VA,Fairfax,Fairfax,51,059,95
22032,2,VA,Fairfax,Fairfax city,51,600,5
22033,1,VA,Fairfax,Fairfax,51,059,100
22034,1,VA,Fairfax,Fairfax,51,059,100
22035,1,VA,Fairfax,Fairfax,51,059,100
22036,1,VA,Fairfax,Fairfax,51,059,100
22037,1,VA,Fairfax,Fairfax,51,059,100
22038,1,VA,Fairfax,Fairfax city,51,600,100
22039,1,VA,Fairfax Station,Fairfax,51,059,100
22040,1,VA,Falls Church,Falls Church City,51,610,100
22041,1,VA,Falls Church,Fairfax,51,059,100
22042,1,VA,Falls Church,Fairfax,51,059,98
22042,2,VA,Falls Church,Falls Church City,51,610,2
22043,1,VA,Falls Church,Fairfax,51,059,100
22044,1,VA,Falls Church,Fairfax,51,059,66
22044,2,VA,Falls Church,Falls Church City,51,610,34
22046,1,VA,Falls Church,Falls Church City,51,610,73
22046,2,VA,Falls Church,Fairfax,51,059,27
22060,1,VA,Fort Belvoir,Fairfax,51,059,100
22066,1,VA,Great Falls,Fairfax,51,059,97
22066,2,VA,Great Falls,Loudoun,51,107,3
22067,1,VA,Greenway,Fairfax,51,059,100
22079,1,VA,Lorton,Fairfax,51,059,100
22081,1,VA,Merrifield,Fairfax,51,059,100
22082,1,VA,Merrifield,Fairfax,51,059,100
22095,1,VA,Herndon,Fairfax,51,059,100
22096,1,VA,Reston,Fairfax,51,059,100
22101,1,VA,McLean,Fairfax,51,059,99
22101,2,VA,McLean,Arlington,51,013,1
22102,1,VA,McLean,Fairfax,51,059,100
22103,1,VA,West McLean,Fairfax,51,059,100
22106,1,VA,McLean,Fairfax,51,059,100
22107,1,VA,McLean,Fairfax,51,059,100
22108,1,VA,McLean,Fairfax,51,059,100
22109,1,VA,McLean,Fairfax,51,059,100
22116,1,VA,Merrifield,Fairfax,51,059,100
22118,1,VA,Merrifield,Fairfax,51,059,100
22119,1,VA,Merrifield,Fairfax,51,059,100
22121,1,VA,Mount Vernon,Fairfax,51,059,100
22122,1,VA,Newington,Fairfax,51,059,100
22124,1,VA,Oakton,Fairfax,51,059,100
22125,1,VA,Occoquan,Prince William,51,153,100
22134,1,VA,Quantico,Prince William,51,153,100
22135,1,VA,Quantico,Stafford,51,179,100
22150,1,VA,Springfield,Fairfax,51,059,100
22151,1,VA,Springfield,Fairfax,51,059,100
22152,1,VA,Springfield,Fairfax,51,059,100
22153,1,VA,Springfield,Fairfax,51,059,100
22156,1,VA,Springfield,Fairfax,51,059,100
22158,1,VA,Springfield,Fairfax,51,059,100
22159,1,VA,Springfield,Fairfax,51,059,100
22160,1,VA,Springfield,Fairfax,51,059,100
22161,1,VA,Springfield,Fairfax,51,059,100
22172,1,VA,Triangle,Prince William,51,153,100
22180,1,VA,Vienna,Fairfax,51,059,100
22181,1,VA,Vienna,Fairfax,51,059,100
22182,1,VA,Vienna,Fairfax,51,059,100
22183,1,VA,Vienna,Fairfax,51,059,100
22185,1,VA,Vienna,Fairfax,51,059,100
22191,1,VA,Woodbridge,Prince William,51,153,100
22192,1,VA,Woodbridge,Prince William,51,153,100
22193,1,VA,Woodbridge,Prince William,51,153,100
22194,1,VA,Woodbridge,Prince William,51,153,100
22195,1,VA,Woodbridge,Prince William,51,153,100
22199,1,VA,Lorton,Fairfax,51,059,100
22201,1,VA,Arlington,Arlington,51,013,100
22202,1,VA,Arlington,Arlington,51,013,100
22203,1,VA,Arlington,Arlington,51,013,100
22204,1,VA,Arlington,Arlington,51,013,100
22205,1,VA,Arlington,Arlington,51,013,100
22206,1,VA,Arlington,Arlington,51,013,98
22206,2,VA,Arlington,Alexandria City,51,510,2
22207,1,VA,Arlington,Arlington,51,013,99
22207,2,VA,Arlington,Fairfax,51,059,1
22209,1,VA,Arlington,Arlington,51,013,100
22210,1,VA,Arlington,Arlington,51,013,100
22211,1,VA,Fort Myer,Arlington,51,013,100
22212,1,VA,Arlington,Arlington,51,013,100
22213,1,VA,Arlington,Arlington,51,013,100
22214,1,VA,Arlington,Arlington,51,013,100
22215,1,VA,Arlington,Arlington,51,013,100
22216,1,VA,Arlington,Arlington,51,013,100
22217,1,VA,Arlington,Arlington,51,013,100
22219,1,VA,Arlington,Arlington,51,013,100
22225,1,VA,Arlington,Arlington,51,013,100
22226,1,VA,Arlington,Arlington,51,013,100
22227,1,VA,Arlington,Arlington,51,013,100
22230,1,VA,Arlington,Arlington,51,013,100
22240,1,VA,Arlington,Arlington,51,013,100
22241,1,VA,Arlington,Arlington,51,013,100
22242,1,VA,Arlington,Arlington,51,013,100
22243,1,VA,Arlington,Arlington,51,013,100
22244,1,VA,Arlington,Arlington,51,013,100
22245,1,VA,Arlington,Arlington,51,013,100
22246,1,VA,Arlington,Arlington,51,013,100
22301,1,VA,Alexandria,Alexandria City,51,510,100
22302,1,VA,Alexandria,Alexandria City,51,510,92
22302,2,VA,Alexandria,Fairfax,51,059,8
22303,1,VA,Alexandria,Fairfax,51,059,95
22303,2,VA,Alexandria,Alexandria City,51,510,5
22304,1,VA,Alexandria,Alexandria City,51,510,99
22304,2,VA,Alexandria,Fairfax,51,059,1
22305,1,VA,Alexandria,Alexandria City,51,510,100
22306,1,VA,Alexandria,Fairfax,51,059,100
22307,1,VA,Alexandria,Fairfax,51,059,100
22308,1,VA,Alexandria,Fairfax,51,059,100
22309,1,VA,Alexandria,Fairfax,51,059,100
22310,1,VA,Alexandria,Fairfax,51,059,100
22311,1,VA,Alexandria,Alexandria City,51,510,93
22311,2,VA,Alexandria,Fairfax,51,059,7
22312,1,VA,Alexandria,Fairfax,51,059,74
22312,2,VA,Alexandria,Alexandria City,51,510,26
22313,1,VA,Alexandria,Alexandria City,51,510,100
22314,1,VA,Alexandria,Alexandria City,51,510,100
22315,1,VA,Alexandria,Fairfax,51,059,100
22320,1,VA,Alexandria,Alexandria City,51,510,100
22331,1,VA,Alexandria,Alexandria City,51,510,100
22332,1,VA,Alexandria,Alexandria City,51,510,100
22333,1,VA,Alexandria,Alexandria City,51,510,100
22334,1,VA,Alexandria,Alexandria City,51,510,100
22350,1,VA,Alexandria,Alexandria City,51,510,100
22401,1,VA,Fredericksburg,Fredericksburg City,51,630,99
22401,2,VA,Fredericksburg,Spotsylvania,51,177,1
22402,1,VA,Fredericksburg,Fredericksburg City,51,630,100
22403,1,VA,Fredericksburg,Stafford,51,179,100
22404,1,VA,Fredericksburg,Fredericksburg City,51,630,100
22405,1,VA,Fredericksburg,Stafford,51,179,100
22406,1,VA,Fredericksburg,Stafford,51,179,99
22406,2,VA,Fredericksburg,Fauquier,51,061,1
22407,1,VA,Fredericksburg,Spotsylvania,51,177,99
22407,2,VA,Fredericksburg,Culpeper,51,047,1
22408,1,VA,Fredericksburg,Spotsylvania,51,177,97
22408,2,VA,Fredericksburg,Caroline,51,033,3
22412,1,VA,Fredericksburg,Stafford,51,179,100
22427,1,VA,Bowling Green,Caroline,51,033,100
22428,1,VA,Bowling Green,Caroline,51,033,100
22430,1,VA,Brooke,Stafford,51,179,100
22432,1,VA,Burgess,Northumberland,51,133,100
22433,1,VA,Burr Hill,Orange,51,137,100
22435,1,VA,Callao,Northumberland,51,133,98
22435,2,VA,Callao,Westmoreland,51,193,2
22436,1,VA,Caret,Essex,51,057,100
22437,1,VA,Center Cross,Essex,51,057,72
22437,2,VA,Center Cross,King and Queen,51,097,28
22438,1,VA,Champlain,Essex,51,057,91
22438,2,VA,Champlain,Caroline,51,033,9
22442,1,VA,Coles Point,Westmoreland,51,193,100
22443,1,VA,Colonial Beach,Westmoreland,51,193,100
22446,1,VA,Corbin,Caroline,51,033,100
22448,1,VA,Dahlgren,King George,51,099,100
22451,1,VA,Dogue,King George,51,099,100
22454,1,VA,Dunnsville,Essex,51,057,100
22456,1,VA,Edwardsville,Northumberland,51,133,100
22460,1,VA,Farnham,Richmond,51,159,100
22463,1,VA,Garrisonville,Stafford,51,179,100
22469,1,VA,Hague,Westmoreland,51,193,100
22471,1,VA,Hartwood,Stafford,51,179,100
22472,1,VA,Haynesville,Richmond,51,159,100
22473,1,VA,Heathsville,Northumberland,51,133,98
22473,2,VA,Heathsville,Lancaster,51,103,1
22473,3,VA,Heathsville,Richmond,51,159,1
22476,1,VA,Hustle,Essex,51,057,100
22480,1,VA,Irvington,Lancaster,51,103,100
22481,1,VA,Jersey,King George,51,099,100
22482,1,VA,Kilmarnock,Northumberland,51,133,54
22482,2,VA,Kilmarnock,Lancaster,51,103,46
22485,1,VA,King George,King George,51,099,100
22488,1,VA,Kinsale,Westmoreland,51,193,100
22501,1,VA,Ladysmith,Caroline,51,033,100
22503,1,VA,Lancaster,Lancaster,51,103,99
22503,2,VA,Lancaster,Northumberland,51,133,1
22504,1,VA,Laneview,Essex,51,057,80
22504,2,VA,Laneview,Middlesex,51,119,20
22507,1,VA,Lively,Lancaster,51,103,100
22508,1,VA,Locust Grove,Orange,51,137,93
22508,2,VA,Locust Grove,Spotsylvania,51,177,7
22509,1,VA,Loretto,Essex,51,057,78
22509,2,VA,Loretto,Richmond,51,159,22
22511,1,VA,Lottsburg,Northumberland,51,133,100
22513,1,VA,Merry Point,Lancaster,51,103,100
22514,1,VA,Milford,Caroline,51,033,100
22517,1,VA,Mollusk,Lancaster,51,103,100
22520,1,VA,Montross,Westmoreland,51,193,99
22520,2,VA,Montross,Richmond,51,159,1
22523,1,VA,Morattico,Lancaster,51,103,100
22524,1,VA,Mount Holly,Westmoreland,51,193,100
22526,1,VA,Ninde,King George,51,099,100
22528,1,VA,Nuttsville,Lancaster,51,103,100
22529,1,VA,Oldhams,Westmoreland,51,193,100
22530,1,VA,Ophelia,Northumberland,51,133,100
22534,1,VA,Partlow,Spotsylvania,51,177,100
22535,1,VA,Port Royal,Caroline,51,033,90
22535,2,VA,Port Royal,King George,51,099,10
22538,1,VA,Rappahannock Academy,Caroline,51,033,100
22539,1,VA,Reedville,Northumberland,51,133,100
22542,1,VA,Rhoadesville,Orange,51,137,100
22544,1,VA,Rollins Fork,King George,51,099,100
22545,1,VA,Ruby,Stafford,51,179,100
22546,1,VA,Ruther Glen,Caroline,51,033,98
22546,2,VA,Ruther Glen,Hanover,51,085,1
22546,3,VA,Ruther Glen,Spotsylvania,51,177,1
22547,1,VA,Sealston,King George,51,099,100
22548,1,VA,Sharps,Richmond,51,159,100
22551,1,VA,Spotsylvania,Spotsylvania,51,177,99
22551,2,VA,Spotsylvania,Orange,51,137,1
22552,1,VA,Sparta,Caroline,51,033,100
22553,1,VA,Spotsylvania,Spotsylvania,51,177,100
22554,1,VA,Stafford,Stafford,51,179,100
22555,1,VA,Stafford,Stafford,51,179,100
22556,1,VA,Stafford,Stafford,51,179,98
22556,2,VA,Stafford,Fauquier,51,061,2
22558,1,VA,Stratford,Westmoreland,51,193,100
22560,1,VA,Tappahannock,Essex,51,057,92
22560,2,VA,Tappahannock,King and Queen,51,097,8
22565,1,VA,Thornburg,Spotsylvania,51,177,100
22567,1,VA,Unionville,Orange,51,137,100
22570,1,VA,Village,Richmond,51,159,100
22572,1,VA,Warsaw,Richmond,51,159,93
22572,2,VA,Warsaw,Westmoreland,51,193,7
22576,1,VA,Weems,Lancaster,51,103,100
22577,1,VA,Sandy Point,Westmoreland,51,193,100
22578,1,VA,White Stone,Lancaster,51,103,100
22579,1,VA,Wicomico Church,Northumberland,51,133,100
22580,1,VA,Woodford,Caroline,51,033,90
22580,2,VA,Woodford,Spotsylvania,51,177,10
22581,1,VA,Zacata,Westmoreland,51,193,100
22601,1,VA,Winchester,Winchester City,51,840,94
22601,2,VA,Winchester,Frederick,51,069,6
22602,1,VA,Winchester,Frederick,51,069,100
22603,1,VA,Winchester,Frederick,51,069,100
22604,1,VA,Winchester,Winchester City,51,840,100
22610,1,VA,Bentonville,Warren,51,187,99
22610,2,VA,Bentonville,Page,51,139,1
22611,1,VA,Berryville,Clarke,51,043,100
22620,1,VA,Boyce,Clarke,51,043,100
22622,1,VA,Brucetown,Frederick,51,069,100
22623,1,VA,Chester Gap,Rappahannock,51,157,100
22624,1,VA,Clear Brook,Frederick,51,069,93
22624,2,VA,Clear Brook,Clarke,51,043,7
22625,1,VA,Cross Junction,Frederick,51,069,100
22626,1,VA,Fishers Hill,Shenandoah,51,171,100
22627,1,VA,Flint Hill,Rappahannock,51,157,100
22630,1,VA,Front Royal,Warren,51,187,97
22630,2,VA,Front Royal,Frederick,51,069,1
22630,3,VA,Front Royal,Clarke,51,043,1
22630,4,VA,Front Royal,Rappahannock,51,157,1
22637,1,VA,Gore,Frederick,51,069,100
22639,1,VA,Hume,Fauquier,51,061,91
22639,2,VA,Hume,Rappahannock,51,157,9
22640,1,VA,Huntly,Rappahannock,51,157,100
22641,1,VA,Strasburg,Shenandoah,51,171,76
22641,2,VA,Strasburg,Frederick,51,069,24
22642,1,VA,Linden,Warren,51,187,85
22642,2,VA,Linden,Fauquier,51,061,15
22643,1,VA,Markham,Fauquier,51,061,100
22644,1,VA,Maurertown,Shenandoah,51,171,100
22645,1,VA,Middletown,Frederick,51,069,55
22645,2,VA,Middletown,Warren,51,187,44
22645,3,VA,Middletown,Shenandoah,51,171,1
22646,1,VA,Millwood,Clarke,51,043,100
22649,1,VA,Middletown,Warren,51,187,100
22650,1,VA,Rileyville,Page,51,139,100
22652,1,VA,Fort Valley,Shenandoah,51,171,100
22654,1,VA,Star Tannery,Frederick,51,069,70
22654,2,VA,Star Tannery,Shenandoah,51,171,30
22655,1,VA,Stephens City,Frederick,51,069,98
22655,2,VA,Stephens City,Warren,51,187,2
22656,1,VA,Stephenson,Frederick,51,069,100
22657,1,VA,Strasburg,Shenandoah,51,171,87
22657,2,VA,Strasburg,Warren,51,187,13
22660,1,VA,Toms Brook,Shenandoah,51,171,100
22663,1,VA,White Post,Clarke,51,043,62
22663,2,VA,White Post,Frederick,51,069,34
22663,3,VA,White Post,Warren,51,187,4
22664,1,VA,Woodstock,Shenandoah,51,171,100
22701,1,VA,Culpeper,Culpeper,51,047,93
22701,2,VA,Culpeper,Orange,51,137,4
22701,3,VA,Culpeper,Madison,51,113,3
22709,1,VA,Aroda,Madison,51,113,100
22711,1,VA,Banco,Madison,51,113,100
22712,1,VA,Bealeton,Fauquier,51,061,100
22713,1,VA,Boston,Culpeper,51,047,84
22713,2,VA,Boston,Rappahannock,51,157,16
22714,1,VA,Brandy Station,Culpeper,51,047,100
22715,1,VA,Brightwood,Madison,51,113,100
22716,1,VA,Castleton,Rappahannock,51,157,95
22716,2,VA,Castleton,Culpeper,51,047,5
22718,1,VA,Elkwood,Culpeper,51,047,100
22719,1,VA,Etlan,Madison,51,113,100
22720,1,VA,Goldvein,Fauquier,51,061,100
22722,1,VA,Haywood,Madison,51,113,100
22723,1,VA,Hood,Madison,51,113,100
22724,1,VA,Jeffersonton,Culpeper,51,047,100
22725,1,VA,Leon,Madison,51,113,100
22726,1,VA,Lignum,Culpeper,51,047,100
22727,1,VA,Madison,Madison,51,113,100
22728,1,VA,Midland,Fauquier,51,061,100
22729,1,VA,Mitchells,Culpeper,51,047,97
22729,2,VA,Mitchells,Orange,51,137,3
22730,1,VA,Oakpark,Madison,51,113,100
22731,1,VA,Pratts,Madison,51,113,100
22732,1,VA,Radiant,Madison,51,113,100
22733,1,VA,Rapidan,Culpeper,51,047,67
22733,2,VA,Rapidan,Orange,51,137,28
22733,3,VA,Rapidan,Madison,51,113,5
22734,1,VA,Remington,Fauquier,51,061,74
